date	id	lat	lon	url	status
2014-05-26 05:05:24 UTC	174250	48.8746512	-122.4536133	http://www.openstreetmap.org/note/174250	closed
2014-05-21 20:49:14 UTC	171567	35.4458476	-81.7449117	http://www.openstreetmap.org/note/171567	closed
2014-05-25 15:35:50 UTC	173866	38.004394	-122.117476	http://www.openstreetmap.org/note/173866	open
2014-05-24 23:32:00 UTC	173364	40.732719	-73.942805	http://www.openstreetmap.org/note/173364	open
2014-05-24 21:19:24 UTC	173339	38.8776	-77.3885	http://www.openstreetmap.org/note/173339	open
2014-05-24 15:19:55 UTC	173142	33.836316	-117.750787	http://www.openstreetmap.org/note/173142	open
2014-05-24 14:48:06 UTC	173094	32.636628	-114.386215	http://www.openstreetmap.org/note/173094	open
2014-05-24 14:45:51 UTC	173089	32.637929	-114.38055	http://www.openstreetmap.org/note/173089	open
2014-05-24 14:43:46 UTC	173086	33.077734	-114.406128	http://www.openstreetmap.org/note/173086	open
2013-11-27 15:07:12 UTC	80026	39.188	-77.2358	http://www.openstreetmap.org/note/80026	open
2014-05-24 12:53:50 UTC	172988	40.200149	-74.729462	http://www.openstreetmap.org/note/172988	open
2014-05-23 23:03:27 UTC	172787	30.2787	-81.5831	http://www.openstreetmap.org/note/172787	open
2014-05-23 21:13:22 UTC	172768	43.5950316	-116.1795616	http://www.openstreetmap.org/note/172768	open
2014-05-23 18:50:44 UTC	172702	42.3702128	-85.5139947	http://www.openstreetmap.org/note/172702	open
2014-05-23 18:32:26 UTC	172697	33.7587	-78.8044	http://www.openstreetmap.org/note/172697	open
2014-05-23 17:57:15 UTC	172678	46.8339798	-95.2122188	http://www.openstreetmap.org/note/172678	open
2014-05-23 17:52:10 UTC	172675	37.7509	-122.4153	http://www.openstreetmap.org/note/172675	open
2014-05-23 15:26:58 UTC	172622	45.4762	-122.5596	http://www.openstreetmap.org/note/172622	open
2014-05-23 13:08:08 UTC	172435	38.8031961	-90.7578421	http://www.openstreetmap.org/note/172435	open
2014-05-23 13:03:49 UTC	172433	38.803129	-90.757813	http://www.openstreetmap.org/note/172433	open
2014-05-23 12:54:32 UTC	172429	38.976702	-83.010192	http://www.openstreetmap.org/note/172429	open
2014-05-23 02:11:13 UTC	172214	32.7425	-117.2433	http://www.openstreetmap.org/note/172214	open
2014-05-22 23:57:07 UTC	172200	33.788917	-118.198302	http://www.openstreetmap.org/note/172200	open
2014-05-22 23:36:21 UTC	172198	40.735232	-73.990021	http://www.openstreetmap.org/note/172198	open
2014-05-22 22:25:26 UTC	172172	50.224826	-119.262084	http://www.openstreetmap.org/note/172172	open
2014-05-22 19:27:24 UTC	172139	38.5538	-121.7418	http://www.openstreetmap.org/note/172139	open
2014-02-09 23:22:25 UTC	116053	41.1719512	-73.2176328	http://www.openstreetmap.org/note/116053	closed
2014-04-27 23:06:09 UTC	158423	48.7209522	-122.3493719	http://www.openstreetmap.org/note/158423	closed
2014-05-22 15:35:50 UTC	172072	31.3146	-89.3065	http://www.openstreetmap.org/note/172072	open
2014-05-21 23:48:27 UTC	171609	35.389	-106.3517	http://www.openstreetmap.org/note/171609	open
2013-08-07 22:17:09 UTC	22642	48.7276335	-122.3551011	http://www.openstreetmap.org/note/22642	closed
2014-05-21 22:07:13 UTC	171584	46.142065	-122.903118	http://www.openstreetmap.org/note/171584	closed
2014-05-21 21:15:05 UTC	171574	32.7093	-114.4905	http://www.openstreetmap.org/note/171574	open
2014-05-21 21:05:58 UTC	171570	32.61	-114.6312	http://www.openstreetmap.org/note/171570	open
2014-05-12 13:08:53 UTC	166473	43.7104475	-85.8640766	http://www.openstreetmap.org/note/166473	closed
2013-12-07 16:30:41 UTC	83761	35.092244	-120.567979	http://www.openstreetmap.org/note/83761	closed
2014-05-21 17:55:00 UTC	171499	32.8688103	-79.7864914	http://www.openstreetmap.org/note/171499	open
2014-05-21 16:55:04 UTC	171488	40.5767711	-124.1275263	http://www.openstreetmap.org/note/171488	open
2014-05-21 15:49:09 UTC	171465	33.817663	-84.5532489	http://www.openstreetmap.org/note/171465	open
2014-05-21 13:33:09 UTC	171414	47.695104	-122.333955	http://www.openstreetmap.org/note/171414	open
2014-05-21 01:35:17 UTC	171091	33.816116	-117.84729	http://www.openstreetmap.org/note/171091	open
2014-05-19 23:19:18 UTC	170444	27.5862739	-81.4764977	http://www.openstreetmap.org/note/170444	closed
2014-05-19 01:04:36 UTC	169927	28.0772	-82.4455	http://www.openstreetmap.org/note/169927	closed
2014-05-20 23:43:38 UTC	171067	37.6735288	-121.0131168	http://www.openstreetmap.org/note/171067	open
2014-05-20 22:00:56 UTC	171047	38.6454335	-77.3430204	http://www.openstreetmap.org/note/171047	open
2014-05-20 19:07:18 UTC	170920	29.9975	-90.2146	http://www.openstreetmap.org/note/170920	open
2014-05-20 17:29:28 UTC	170888	40.8943	-73.9772	http://www.openstreetmap.org/note/170888	open
2014-05-02 20:53:19 UTC	161508	39.230945	-74.629955	http://www.openstreetmap.org/note/161508	closed
2014-05-20 05:25:26 UTC	170484	34.1703403	-118.4178543	http://www.openstreetmap.org/note/170484	open
2014-05-20 01:51:24 UTC	170457	40.910745	-73.809984	http://www.openstreetmap.org/note/170457	closed
2013-11-07 04:20:32 UTC	69865	51.8572985	0.9583533	http://www.openstreetmap.org/note/69865	closed
2014-05-19 21:07:30 UTC	170404	36.621797	-94.8666	http://www.openstreetmap.org/note/170404	open
2014-05-19 21:03:50 UTC	170402	34.268	-78.0578	http://www.openstreetmap.org/note/170402	open
2014-05-19 19:49:24 UTC	170366	41.439	-105.801	http://www.openstreetmap.org/note/170366	open
2014-05-19 19:16:19 UTC	170351	41.4247	-105.4781	http://www.openstreetmap.org/note/170351	open
2014-05-19 18:36:19 UTC	170341	45.650443	-121.563816	http://www.openstreetmap.org/note/170341	open
2014-05-19 15:53:23 UTC	170255	46.075725	-123.852483	http://www.openstreetmap.org/note/170255	closed
2013-08-18 14:08:57 UTC	27830	43.1374142	-70.6274772	http://www.openstreetmap.org/note/27830	open
2014-05-19 09:40:45 UTC	170043	36.3635	-82.229538	http://www.openstreetmap.org/note/170043	open
2014-05-05 20:10:58 UTC	162921	33.971039	-84.668813	http://www.openstreetmap.org/note/162921	closed
2014-05-18 22:54:06 UTC	169916	45.0688835	-67.4827266	http://www.openstreetmap.org/note/169916	open
2014-05-18 20:04:12 UTC	169856	9.1028595	-9.1035461	http://www.openstreetmap.org/note/169856	open
2014-05-03 16:38:03 UTC	161890	34.0004	-81.0334	http://www.openstreetmap.org/note/161890	closed
2014-05-14 18:41:02 UTC	167561	33.959593	-80.9934425	http://www.openstreetmap.org/note/167561	closed
2014-05-18 17:13:23 UTC	169791	40.693724	-73.913225	http://www.openstreetmap.org/note/169791	open
2014-03-26 16:05:05 UTC	140359	40.800821	-77.872665	http://www.openstreetmap.org/note/140359	open
2014-05-18 02:47:02 UTC	169475	35.9914278	-115.2093101	http://www.openstreetmap.org/note/169475	open
2014-03-21 00:50:19 UTC	137746	28.0724252	-82.4145627	http://www.openstreetmap.org/note/137746	closed
2014-05-18 01:19:33 UTC	169473	42.616465	-85.623193	http://www.openstreetmap.org/note/169473	open
2014-05-17 17:58:42 UTC	169144	33.7377	-78.9787	http://www.openstreetmap.org/note/169144	open
2014-05-17 16:01:51 UTC	169052	33.7377	-78.9787	http://www.openstreetmap.org/note/169052	open
2014-05-17 15:54:43 UTC	169047	33.7226	-78.9782	http://www.openstreetmap.org/note/169047	open
2014-05-17 13:56:06 UTC	169007	39.0158	-108.6129	http://www.openstreetmap.org/note/169007	open
2014-05-10 20:49:55 UTC	165578	27.9694	-80.6473	http://www.openstreetmap.org/note/165578	closed
2014-05-07 11:14:11 UTC	163583	27.198133	-80.227532	http://www.openstreetmap.org/note/163583	closed
2014-05-05 02:09:14 UTC	162479	26.6689174	-80.2500844	http://www.openstreetmap.org/note/162479	closed
2014-05-12 17:14:00 UTC	166610	28.0084781	-82.148788	http://www.openstreetmap.org/note/166610	closed
2014-05-17 01:44:21 UTC	168659	39.635225	-74.93886	http://www.openstreetmap.org/note/168659	open
2013-11-10 10:48:02 UTC	71389	34.8278253	-76.690836	http://www.openstreetmap.org/note/71389	open
2014-04-26 20:39:59 UTC	157676	34.7892856	-77.4366403	http://www.openstreetmap.org/note/157676	closed
2014-05-16 22:01:40 UTC	168597	34.1514	-118.4603	http://www.openstreetmap.org/note/168597	open
2014-05-13 00:11:24 UTC	166759	44.957115	-93.284429	http://www.openstreetmap.org/note/166759	closed
2014-04-13 00:55:36 UTC	149693	42.2505671	-89.0852809	http://www.openstreetmap.org/note/149693	closed
2014-05-03 16:48:29 UTC	161894	44.180105	-88.46815	http://www.openstreetmap.org/note/161894	closed
2014-03-03 18:22:42 UTC	128599	44.3928	-88.7554	http://www.openstreetmap.org/note/128599	closed
2014-03-12 15:56:52 UTC	133725	45.1382343	-89.1590524	http://www.openstreetmap.org/note/133725	closed
2014-05-16 19:00:19 UTC	168526	39.84181	-105.034287	http://www.openstreetmap.org/note/168526	open
2014-05-16 18:06:32 UTC	168494	42.194697	-72.6065826	http://www.openstreetmap.org/note/168494	open
2014-05-16 17:04:07 UTC	168470	43.67051	-116.272602	http://www.openstreetmap.org/note/168470	open
2014-05-16 12:08:10 UTC	168363	33.5067183	-101.9309163	http://www.openstreetmap.org/note/168363	open
2014-05-16 04:51:38 UTC	168229	42.343796	-71.089311	http://www.openstreetmap.org/note/168229	open
2014-05-15 12:54:51 UTC	167857	41.0334	-81.4385	http://www.openstreetmap.org/note/167857	closed
2014-05-15 20:20:58 UTC	168062	32.827006	-80.1133561	http://www.openstreetmap.org/note/168062	open
2014-05-15 17:28:31 UTC	168012	43.0990558	-87.8972125	http://www.openstreetmap.org/note/168012	open
2014-05-15 16:25:55 UTC	167972	39.7871701	-76.9651508	http://www.openstreetmap.org/note/167972	open
2014-05-15 13:16:55 UTC	167863	37.5133	-77.5646	http://www.openstreetmap.org/note/167863	open
2014-05-15 02:41:28 UTC	167667	29.717464	-98.4574986	http://www.openstreetmap.org/note/167667	closed
2014-05-10 14:53:23 UTC	165185	26.3144398	-81.8252492	http://www.openstreetmap.org/note/165185	closed
2014-05-15 00:59:39 UTC	167654	3.023099	-3.023001	http://www.openstreetmap.org/note/167654	open
2014-05-14 23:59:26 UTC	167647	46.419651	-120.306344	http://www.openstreetmap.org/note/167647	open
2014-05-14 23:05:00 UTC	167641	40.8326	-74.0015	http://www.openstreetmap.org/note/167641	open
2014-05-14 17:09:53 UTC	167503	33.6272879	-79.0241003	http://www.openstreetmap.org/note/167503	open
2014-01-07 17:01:11 UTC	97562	41.985717	-86.15839	http://www.openstreetmap.org/note/97562	closed
2014-05-04 23:22:41 UTC	162451	42.0643324	-85.8811569	http://www.openstreetmap.org/note/162451	closed
2014-05-14 10:48:19 UTC	167337	38.867118	-77.013672	http://www.openstreetmap.org/note/167337	open
